year,state,dem_voteshare,rep_voteshare
2016,Missouri,0.463919567,0.491842516
2016,Nevada,0.470988745,0.446703672
2016,New Hampshire,0.479813026,0.478437103
2016,New York,0.613304533,0.220995741
2016,North Carolina,0.453656931,0.510617797
2016,North Dakota,0.169681256,0.78478019
2016,Ohio,0.37157556,0.580288767
2016,Oklahoma,0.245786912,0.677389615
2016,Oregon,0.566008426,0.333476741
2016,Pennsylvania,0.473410471,0.487735002
2016,South Carolina,0.343695988,0.605694541
2016,South Dakota,0.281721384,0.718278616
2016,Utah,0.270583184,0.681455347
2016,Vermont,0.599883919,0.323393672
2016,Washington,0.590130104,0.409869896
2016,Wisconsin,0.468109949,0.501729721
2018,Arizona,0.499557943,0.476112985
2018,California,0.5,0.2
2018,Connecticut,0.567971071,0.393496726
2018,Delaware,0.599530602,0.378185398
2018,Florida,0.499324726,0.500549755
2018,Hawaii,0.711510978,0.288489022
2018,Indiana,0.448422279,0.507323997
2018,Maine,0.104456273,0.352299542
2018,Maryland,0.648559126,0.303065496
2018,Massachusetts,0.603367823,0.361720519
2018,Michigan,0.522618921,0.457562898
2018,Minnesota,0.283235039,0.196385195
2018,Mississippi,0.214335805,0.280503937
2018,Missouri,0.455693409,0.513832311
2018,Montana,0.503338726,0.467824118
2018,Nebraska,0.386211998,0.576850489
2018,Nevada,0.504119811,0.453849889
2018,New Jersey,0.540071498,0.428280919
2018,New Mexico,0.540877345,0.30532186
2018,New York,0.62021393,0.285779661
2018,North Dakota,0.442683772,0.551055075
2018,Ohio,0.534114142,0.465656426
2018,Pennsylvania,0.55613184,0.427427546
2018,Rhode Island,0.614424348,0.383345986
2018,Tennessee,0.439199729,0.547070071
2018,Texas,0.48325355,0.508926013
2018,Utah,0.309114687,0.625881478
2018,Vermont,0.6,0.273868038
2018,Virginia,0.570026076,0.410074617
2018,Washington,0.584337599,0.415662401
2018,West Virginia,0.49545814,0.462972907
2018,Wisconsin,0.554176868,0.44580733
2018,Wyoming,0.300988103,0.669599843
